sales_value_rank,stock_code,product_description,sales_value,sales_quantity,sales_value_contribution_pct
1122,23434,"3 RAFFIA RIBBONS 50'S CHRISTMAS",1759.790,1941,0.018269
1123,21832,CHOCOLATE CALCULATOR,1758.810,941,0.018259
1124,22452,MEASURING TAPE BABUSHKA PINK,1754.410,720,0.018213
1125,23378,"PACK OF 12 50'S CHRISTMAS TISSUES",1749.320,3797,0.01816
1126,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1749.080,2058,0.018158
1127,22200,FRYING PAN PINK POLKADOT,1747.440,354,0.018141
1128,21055,TOOL BOX SOFT TOY,1746.740,176,0.018133
1129,22710,WRAP I LOVE LONDON,1742.920,4426,0.018094
1130,23394,POSTE FRANCE CUSHION COVER,1742.120,412,0.018085
1131,21439,BASKET OF TOADSTOOLS,1740.940,1410,0.018073
1132,16169E,"WRAP 50'S  CHRISTMAS",1734.540,4187,0.018007
1133,23358,HOT STUFF HOT WATER BOTTLE,1725.350,460,0.017911
1134,23374,RED SPOT PAPER GIFT BAG,1724.540,2142,0.017903
1135,21586,KINGS CHOICE GIANT TUBE MATCHES,1721.850,743,0.017875
1136,23357,HOT WATER BOTTLE SEX BOMB,1721.760,367,0.017874
1137,21845,DAIRY MAID STRIPE MUG,1720.300,1906,0.017859
1138,22712,CARD DOLLY GIRL,1716.750,4156,0.017822
1139,22944,CHRISTMAS METAL POSTCARD WITH BELLS,1713.020,3249,0.017783
1140,21034,REX CASH+CARRY JUMBO SHOPPER,1708.100,1798,0.017732
1141,23122,PARTY CHARMS 50 PIECES,1707.840,2232,0.01773
1142,22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.470,589,0.017726
1143,23096,PETIT TRAY CHIC,1707.050,1021,0.017721
1144,23101,SILVER STARS TABLE DECORATION,1703.260,1997,0.017682
1145,85015,SET OF 12  VINTAGE POSTCARD SET,1700.340,2152,0.017652
1146,21899,GARAGE KEY FOB,1699.090,2605,0.017639
1147,20981,12 PENCILS TALL TUBE WOODLAND,1697.220,1923,0.017619
1148,21812,GARLAND WITH HEARTS AND BELLS,1693.510,380,0.017581
1149,51008,AFGHAN SLIPPER SOCK PAIR,1690.550,519,0.01755
1150,23317,BLUE REFECTORY CLOCK,1687.850,165,0.017522
1151,22509,SEWING BOX RETROSPOT DESIGN,1686.090,98,0.017504
1152,84968D,SET OF 16 VINTAGE RED CUTLERY,1685.890,157,0.017502
1153,84510A,SET OF 4 ENGLISH ROSE COASTERS,1680.920,1188,0.01745
1154,23399,HOME SWEET HOME HANGING HEART,1679.480,1871,0.017435
1155,21917,SET 12 KIDS  WHITE CHALK STICKS,1675.060,4088,0.017389
1156,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1673.310,1340,0.017371
1157,21584,RETROSPOT SMALL TUBE MATCHES,1670.750,1015,0.017345
1158,22986,WRAP GINGHAM ROSE,1670.100,4005,0.017338
1159,15058A,BLUE POLKADOT GARDEN PARASOL,1668.490,200,0.017321
1160,16161U,WRAP SUKI AND FRIENDS,1666.500,4025,0.0173
1161,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1666.460,898,0.0173
1162,22332,SKULLS PARTY BAG + STICKER SET,1664.800,1024,0.017283
1163,22852,DOG BOWL VINTAGE CREAM,1664.800,370,0.017283
1164,23501,KEY RING BASEBALL BOOT UNION JACK,1662.600,1338,0.01726
1165,21207,SKULL AND CROSSBONES  GARLAND,1661.790,1053,0.017251
1166,22674,FRENCH TOILET SIGN BLUE METAL,1661.710,1327,0.017251
1167,23500,KEY RING BASEBALL BOOT ASSORTED,1659.490,1351,0.017228
1168,23491,VINTAGE JINGLE BELLS HEART,1658.510,199,0.017217
1169,22227,HANGING HEART MIRROR DECORATION,1658.420,2272,0.017217
1170,84795B,SUNSET CHECK HAMMOCK,1657.420,192,0.017206
1171,23073,GEORGIAN TRINKET BOX,1656.500,139,0.017197
1172,85132A,CHARLIE + LOLA BISCUITS TINS,1653.970,553,0.01717
1173,21578,WOODLAND DESIGN  COTTON TOTE BAG,1652.800,745,0.017158
1174,21329,DINOSAURS  WRITING SET,1651.210,909,0.017142
1175,37340,MULTICOLOUR SPRING FLOWER MUG,1650.560,2504,0.017135
1176,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1647.320,136,0.017101
1177,22562,MONSTERS STENCIL CRAFT,1643.490,1320,0.017062
1178,85034C,3 ROSE MORRIS BOXED CANDLES,1641.590,1056,0.017042
1179,23181,BULL DOG BOTTLE TOP WALL CLOCK,1640.310,191,0.017029
1180,21056,"DOCTOR'S BAG SOFT TOY",1640.040,176,0.017026
1181,23244,ROUND STORAGE TIN VINTAGE LEAF,1639.690,891,0.017022
1182,23401,RUSTIC MIRROR WITH LACE HEART,1638.840,304,0.017013
1183,22913,RED COAT RACK PARIS FASHION,1636.720,347,0.016991
1184,22479,DAISY GARDEN MARKER,1635.140,1128,0.016975
1185,23348,CHILDRENS TOY COOKING UTENSIL SET,1633.810,746,0.016961
1186,22526,WHEELBARROW FOR CHILDREN,1632.630,121,0.016949
1187,21577,SAVE THE PLANET COTTON TOTE BAG,1626.600,709,0.016886
1188,20961,STRAWBERRY BATH SPONGE,1623.250,1142,0.016851
1189,22789,T-LIGHT HOLDER SWEETHEART HANGING,1621.690,827,0.016835
1190,21245,GREEN POLKADOT PLATE,1617.670,962,0.016793
1191,22161,HEART DECORATION RUSTIC HANGING,1613.880,4938,0.016754
1192,21981,PACK OF 12 WOODLAND TISSUES,1612.500,5400,0.01674
1193,21206,STRAWBERRY HONEYCOMB  GARLAND,1610.920,1290,0.016723
1194,23270,SET OF 2 CERAMIC PAINTED HEARTS,1610.030,1151,0.016714
1195,23214,JINGLE BELL HEART ANTIQUE GOLD,1609.820,750,0.016712
1196,22335,HEART DECORATION PAINTED ZINC,1607.490,2316,0.016688
1197,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1607.240,436,0.016685
1198,22476,EMPIRE UNION JACK TV DINNER TRAY,1605.770,252,0.01667
1199,22292,HANGING CHICK  YELLOW DECORATION,1604.510,1136,0.016657
1200,21394,RED POLKADOT BEAKER,1603.770,3865,0.016649
1201,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1598.500,146,0.016594
1202,22544,MINI JIGSAW SPACEBOY,1589.570,3921,0.016502
1203,22975,SPACEBOY CHILDRENS EGG CUP,1588.740,1184,0.016493
1204,22816,CARD MOTORBIKE SANTA,1585.920,3735,0.016464
1205,21544,SKULLS  WATER TRANSFER TATTOOS,1585.250,1857,0.016457
1206,21626,VINTAGE UNION JACK PENNANT,1584.800,794,0.016452
1207,22853,CAT BOWL VINTAGE CREAM,1584.070,453,0.016445
1208,22449,SILK PURSE BABUSHKA PINK,1583.950,491,0.016443
1209,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1581.090,693,0.016414
1210,23368,SET 12 COLOUR PENCILS DOLLY GIRL,1579.650,2241,0.016399
1211,22671,FRENCH LAUNDRY SIGN BLUE METAL,1579.050,949,0.016393
1212,23287,RED VINTAGE SPOT BEAKER,1578.380,1856,0.016386
1213,22284,HEN HOUSE DECORATION,1573.980,914,0.01634
1214,22305,COFFEE MUG PINK PAISLEY DESIGN,1573.980,681,0.01634
1215,22037,ROBOT BIRTHDAY CARD,1572.210,3628,0.016322
1216,22445,PENCIL CASE LIFE IS BEAUTIFUL,1572.210,524,0.016322
1217,85206A,CREAM FELT EASTER EGG BASKET,1568.930,974,0.016287
1218,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1567.250,337,0.01627
1219,23462,ROCOCO WALL MIRROR WHITE,1567.140,78,0.016269
1220,22314,OFFICE MUG WARMER CHOC+BLUE,1565.890,465,0.016256
1221,21967,PACK OF 12 SKULL TISSUES,1562.100,5232,0.016217
1222,22419,LIPSTICK PEN RED,1561.380,3154,0.016209
1223,23090,VINTAGE GLASS T-LIGHT HOLDER,1559.090,1851,0.016185
1224,21744,SNOWFLAKE PORTABLE TABLE LIGHT,1557.650,529,0.01617
1225,23226,FILIGREE HEART DAISY WHITE,1554.170,1213,0.016134
1226,22583,PACK OF 6 HANDBAG GIFT BOXES,1552.970,569,0.016122
1227,22375,AIRLINE BAG VINTAGE JET SET BROWN,1551.300,334,0.016104
1228,23505,PLAYING CARDS I LOVE LONDON,1545.120,1117,0.01604
1229,21528,DAIRY MAID TRADITIONAL TEAPOT,1544.280,214,0.016032
1230,46000M,POLYESTER FILLER PAD 45x45cm,1542.250,995,0.016011
1231,22473,TV DINNER TRAY VINTAGE PAISLEY,1541.140,461,0.015999
1232,21898,POTTING SHED ROSE CANDLE,1541.110,493,0.015999
1233,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1539.620,392,0.015983
1234,10133,COLOURING PENCILS BROWN TUBE,1539.600,2856,0.015983
1235,22494,EMERGENCY FIRST AID TIN,1539.000,1073,0.015977
1236,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1538.600,912,0.015973
1237,22176,BLUE OWL SOFT TOY,1536.880,512,0.015955
1238,22799,SWEETHEART WIRE FRUIT BOWL,1534.580,177,0.015931
1239,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1534.130,371,0.015926
1240,21509,COWBOYS AND INDIANS BIRTHDAY CARD,1531.190,3650,0.015896
1241,22828,REGENCY MIRROR WITH SHUTTERS,1530.000,10,0.015883
1242,22318,FIVE HEART HANGING DECORATION,1529.930,459,0.015883
1243,22398,MAGNETS PACK OF 4 SWALLOWS,1525.940,2413,0.015841
1244,22154,ANGEL DECORATION 3 BUTTONS,1524.730,3498,0.015829
1245,22676,FRENCH BLUE METAL DOOR SIGN 1,1522.210,1112,0.015802
1246,22434,BALLOON PUMP WITH 10 BALLOONS,1521.430,769,0.015794
1247,22313,OFFICE MUG WARMER PINK,1520.290,535,0.015783
1248,22085,PAPER CHAIN KIT SKULLS,1516.800,537,0.015746
1249,22208,WOOD STAMP SET THANK YOU,1515.170,1453,0.015729
1250,20665,RED RETROSPOT PURSE,1511.530,455,0.015692
1251,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1511.400,1113,0.01569
1252,21352,EUCALYPTUS & PINECONE  WREATH,1511.260,378,0.015689
1253,22948,METAL DECORATION NAUGHTY CHILDREN,1510.060,1516,0.015676
1254,21361,LOVE LARGE WOOD LETTERS,1505.960,106,0.015634
1255,23391,I LOVE LONDON MINI BACKPACK,1499.570,363,0.015567
1256,23366,SET 12 COLOURING PENCILS DOILY,1498.500,2016,0.015556
1257,21792,CLASSIC FRENCH STYLE BASKET GREEN,1497.720,344,0.015548
1258,84971S,SMALL HEART FLOWERS HOOK,1497.240,1674,0.015543
1259,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1494.040,871,0.01551
1260,20985,HEART CALCULATOR,1492.160,1148,0.015491
1261,85049C,ROMANTIC PINKS RIBBONS,1491.980,1197,0.015489
1262,37342,POLKADOT COFFEE CUP & SAUCER PINK,1489.010,1570,0.015458
1263,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1487.890,1067,0.015446
1264,22770,MIRROR CORNICE,1485.780,92,0.015424
1265,22530,MAGIC DRAWING SLATE DOLLY GIRL,1484.540,3552,0.015411
1266,22982,PANTRY PASTRY BRUSH,1483.120,1120,0.015397
1267,22076,6 RIBBONS EMPIRE,1482.410,906,0.015389
1268,35924,HANGING FAIRY CAKE DECORATION,1480.170,819,0.015366
1269,22985,WRAP BILLBOARD FONTS DESIGN,1479.440,3732,0.015358
1270,21447,12 IVORY ROSE PEG PLACE SETTINGS,1478.100,969,0.015345
1271,22731,3D CHRISTMAS STAMPS STICKERS,1471.710,1130,0.015278
1272,22675,FRENCH KITCHEN SIGN BLUE METAL,1470.400,1178,0.015265
1273,22285,HANGING HEN ON NEST DECORATION,1470.160,857,0.015262
1274,22818,CARD CHRISTMAS VILLAGE,1468.500,3438,0.015245
1275,23528,WALL ART SPACEBOY,1463.400,472,0.015192
1276,84818,DANISH ROSE PHOTO FRAME,1460.810,1423,0.015165
1277,21829,DINOSAUR KEYRINGS ASSORTED,1460.740,6765,0.015164
1278,22119,PEACE WOODEN BLOCK LETTERS,1459.440,210,0.015151
1279,23280,FOLDING BUTTERFLY MIRROR HOT PINK,1454.720,1828,0.015102
1280,22475,SKULL DESIGN TV DINNER TRAY,1453.750,264,0.015092
1281,22461,SAVOY ART DECO CLOCK,1453.580,239,0.01509
1282,23267,SET OF 4 SANTA PLACE SETTINGS,1449.930,1148,0.015052
1283,35953,FOLKART STAR CHRISTMAS DECORATIONS,1445.490,3191,0.015006
1284,84884A,ANT WHITE WIRE HEART SPIRAL,1442.100,322,0.014971
1285,22474,SPACEBOY TV DINNER TRAY,1440.580,236,0.014955
1286,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1436.480,402,0.014912
1287,23369,SET 36 COLOUR PENCILS LOVE LONDON,1435.330,1001,0.014901
1288,85054,FRENCH ENAMEL POT W LID,1430.630,587,0.014852
1289,21470,FLOWER VINE RAFFIA FOOD COVER,1429.150,372,0.014836
1290,22095,LADS ONLY TISSUE BOX,1427.370,1487,0.014818
1291,23250,VINTAGE RED TRIM ENAMEL BOWL,1427.280,1096,0.014817
1292,21327,SKULLS WRITING SET,1425.690,835,0.0148
1293,23034,DRAWER KNOB CERAMIC BLACK,1425.360,968,0.014797
1294,15044A,PINK PAPER PARASOL,1424.490,455,0.014788
1295,22458,CAST IRON HOOK GARDEN FORK,1421.830,523,0.01476
1296,21407,BROWN CHECK CAT DOORSTOP,1421.110,290,0.014753
1297,22696,WICKER WREATH LARGE,1419.400,712,0.014735
1298,15058C,ICE CREAM DESIGN GARDEN PARASOL,1419.030,239,0.014731
1299,23334,IVORY WICKER HEART SMALL,1416.990,2173,0.01471
1300,23217,LAUREL HEART ANTIQUE SILVER,1416.960,1137,0.01471
1301,84580,MOUSE TOY WITH PINK T-SHIRT,1416.780,372,0.014708
1302,23365,SET 12 COLOUR PENCILS LOVE LONDON,1416.580,1791,0.014706
1303,22713,CARD I LOVE LONDON,1414.710,3390,0.014686
1304,22949,36 DOILIES DOLLY GIRL,1414.630,955,0.014686
1305,23524,WALL ART HORSE & PONY,1411.620,448,0.014654
1306,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1411.170,1647,0.01465
1307,23249,VINTAGE RED ENAMEL TRIM PLATE,1407.950,831,0.014616
1308,85114C,RED ENCHANTED FOREST PLACEMAT,1405.460,656,0.01459
1309,23470,CARD HOLDER LOVE BIRD LARGE,1404.290,224,0.014578
1310,23086,ZINC  STAR T-LIGHT HOLDER,1404.050,1190,0.014576
1311,21363,HOME SMALL WOOD LETTERS,1403.940,243,0.014575
1312,22600,CHRISTMAS RETROSPOT STAR WOOD,1401.050,1550,0.014545
1313,21424,WOODLAND STORAGE BOX LARGE,1401.020,346,0.014544
1314,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1399.320,700,0.014527
1315,22714,CARD BIRTHDAY COWBOY,1398.180,3454,0.014515
1316,23055,IVORY CHANDELIER T-LIGHT HOLDER,1395.180,657,0.014484
1317,22443,GROW YOUR OWN HERBS SET OF 3,1391.740,164,0.014448
1318,21872,GLAMOROUS  MUG,1391.690,1243,0.014448
1319,22531,MAGIC DRAWING SLATE CIRCUS PARADE,1385.530,3318,0.014384
1320,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,1383.930,270,0.014367
1321,21071,VINTAGE BILLBOARD DRINK ME MUG,1380.280,991,0.014329
1322,23119,PACK OF 6 LARGE FRUIT STRAWS,1379.290,2255,0.014319
1323,23414,ZINC BOX SIGN HOME,1378.750,141,0.014313
1324,21382,SET/4 SPRING FLOWER DECORATION,1374.280,1140,0.014267
1325,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1373.310,1105,0.014257
1326,21519,GIN & TONIC DIET GREETING CARD,1373.270,3262,0.014256
1327,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1370.260,3043,0.014225
1328,51014C,"FEATHER PEN,COAL BLACK",1369.880,2612,0.014221
1329,22436,12 COLOURED PARTY BALLOONS,1369.310,2090,0.014215
1330,23527,WALL ART ANIMALS AND NATURE,1368.560,404,0.014207
1331,21507,"ELEPHANT, BIRTHDAY CARD,",1368.240,3204,0.014204
1332,22664,TOY TIDY DOLLY GIRL DESIGN,1365.660,590,0.014177
1333,21619,4 VANILLA BOTANICAL CANDLES,1365.410,905,0.014175
1334,22471,TV DINNER TRAY AIR HOSTESS,1364.940,367,0.01417
1335,21564,PINK  HEART SHAPE LOVE BUCKET,1359.990,445,0.014118
1336,22203,MILK PAN RED RETROSPOT,1357.080,327,0.014088
1337,85232B,SET OF 3 BABUSHKA STACKING TINS,1356.300,274,0.01408
1338,22976,CIRCUS PARADE CHILDRENS EGG CUP,1354.050,1039,0.014057
1339,22047,EMPIRE GIFT WRAP,1352.500,3325,0.014041
1340,21686,MEDINA STAMPED METAL STOOL,1351.640,35,0.014032
1341,22677,FRENCH BLUE METAL DOOR SIGN 2,1351.520,970,0.014031
1342,21039,RED RETROSPOT SHOPPING BAG,1351.140,522,0.014027
1343,22306,SILVER MUG BONE CHINA TREE OF LIFE,1350.130,1100,0.014016
1344,22363,GLASS JAR MARMALADE,1348.790,473,0.014002
1345,22071,SMALL WHITE RETROSPOT MUG IN BOX,1346.840,720,0.013982
1346,22912,YELLOW COAT RACK PARIS FASHION,1342.390,287,0.013936
1347,21191,LARGE WHITE HONEYCOMB PAPER BELL,1339.120,518,0.013902
1348,21537,RED RETROSPOT PUDDING BOWL,1336.960,320,0.013879
1349,21246,RED RETROSPOT BIG BOWL,1336.780,286,0.013877
1350,22073,RED RETROSPOT STORAGE JAR,1336.140,334,0.013871
1351,22293,HANGING CHICK GREEN DECORATION,1335.870,903,0.013868
1352,21987,PACK OF 6 SKULL PAPER CUPS,1334.290,2097,0.013852
1353,22609,PENS ASSORTED SPACEBALL,1332.910,5757,0.013837
1354,22905,CALENDAR IN SEASON DESIGN,1332.640,484,0.013835
1355,22911,PAPER CHAIN KIT LONDON,1331.540,454,0.013823
1356,22472,TV DINNER TRAY DOLLY GIRL,1330.410,248,0.013811
1357,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1329.650,1096,0.013803
1358,20668,DISCO BALL CHRISTMAS DECORATION,1326.200,11409,0.013768
1359,23392,SPACEBOY ROCKET LOLLY MAKERS,1323.850,611,0.013743
1360,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1320.580,292,0.013709
1361,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1319.360,312,0.013697
1362,23000,TRAVEL CARD WALLET TRANSPORT,1318.480,3068,0.013688
1363,23104,IVORY CAFE HANGING LAMP,1317.920,111,0.013682
1364,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1317.080,1128,0.013673
1365,22716,CARD CIRCUS PARADE,1316.500,3106,0.013667
1366,21820,GLITTER HEART GARLAND WITH BELLS,1315.970,315,0.013661
1367,21179,NO JUNK MAIL METAL SIGN,1313.790,1940,0.013639
1368,22362,GLASS JAR PEACOCK BATH SALTS,1309.010,403,0.013589
1369,23538,WALL ART VINTAGE HEART,1308.850,328,0.013588
1370,21195,PINK  HONEYCOMB PAPER BALL,1308.560,693,0.013585
1371,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1308.370,984,0.013583
1372,84813,SET OF 4 DIAMOND NAPKIN RINGS,1308.240,137,0.013581
1373,22922,FRIDGE MAGNETS US DINER ASSORTED,1305.300,1437,0.013551
1374,22802,FAUX FUR CHOCOLATE THROW,1303.740,67,0.013534
1375,82567,"AIRLINE LOUNGE,METAL SIGN",1302.220,655,0.013519
1376,21627,ELEPHANT CARNIVAL POUFFE,1299.830,63,0.013494
1377,22735,RIBBON REEL SOCKS AND MITTENS,1299.800,723,0.013494
1378,22421,LIPSTICK PEN FUSCHIA,1299.510,2512,0.013491
1379,22917,HERB MARKER ROSEMARY,1298.590,1882,0.013481
1380,23061,VINTAGE EMBOSSED HEART,1297.760,989,0.013472
1381,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1296.060,2836,0.013455
1382,21422,PORCELAIN ROSE SMALL,1295.000,1607,0.013444
1383,85227,SET OF 6 3D KIT CARDS FOR KIDS,1293.160,1411,0.013425
1384,21615,4 LAVENDER BOTANICAL DINNER CANDLES,1292.520,867,0.013418
1385,23546,WRAP PAISLEY PARK,1291.500,3075,0.013407
1386,21793,CLASSIC FRENCH STYLE BASKET BROWN,1289.150,303,0.013383
1387,22915,ASSORTED BOTTLE TOP  MAGNETS,1286.420,2648,0.013355
1388,23552,BICYCLE PUNCTURE REPAIR KIT,1286.120,623,0.013352
1389,21818,GLITTER HEART DECORATION,1284.890,2653,0.013339
1390,22028,PENNY FARTHING BIRTHDAY CARD,1284.870,3001,0.013339
1391,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1283.830,108,0.013328
1392,23469,CARD HOLDER LOVE BIRD SMALL,1280.590,319,0.013294
1393,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1274.230,795,0.013228
1394,23072,MARIE ANTOINETTE TRINKET BOX SILVER,1273.760,334,0.013223
1395,21211,SET OF 72 SKULL PAPER  DOILIES,1270.070,883,0.013185
1396,22916,HERB MARKER THYME,1268.350,1845,0.013167
1397,21897,POTTING SHED CANDLE CITRONELLA,1268.190,405,0.013165
1398,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1264.560,1380,0.013128
1399,22310,IVORY KNITTED MUG COSY,1261.650,654,0.013098
1400,21624,VINTAGE UNION JACK DOORSTOP,1260.700,206,0.013088
1401,21090,SET/6 COLLAGE PAPER PLATES,1260.090,2387,0.013081
1402,23559,WOODLAND BUNNIES LOLLY MAKERS,1258.430,563,0.013064
1403,22304,COFFEE MUG BLUE PAISLEY DESIGN,1257.020,718,0.013049
1404,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1254.120,2734,0.013019
1405,85114A,BLACK ENCHANTED FOREST PLACEMAT,1253.710,690,0.013015
1406,22650,CERAMIC PIRATE CHEST MONEY BANK,1252.890,822,0.013007
1407,21866,UNION JACK FLAG LUGGAGE TAG,1251.450,722,0.012992
1408,90057,DIAMANTE RING ASSORTED IN BOX.,1251.360,960,0.012991
1409,85059,FRENCH ENAMEL WATER BASIN,1250.690,407,0.012984
1410,23040,PAPER LANTERN 9 POINT SNOW STAR,1249.890,231,0.012975
1411,23221,REINDEER HEART DECORATION SILVER,1247.740,1426,0.012953
1412,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1246.390,1550,0.012939
1413,22572,ROCKING HORSE GREEN CHRISTMAS,1244.670,1380,0.012921
1414,22439,6 ROCKET BALLOONS,1241.720,1828,0.012891
1415,71038,WHITE HANGING BEADS CANDLE HOLDER,1239.500,238,0.012868
1416,22977,DOLLY GIRL CHILDRENS EGG CUP,1239.060,944,0.012863
1417,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1232.270,1212,0.012793
1418,85132B,CHARLIE AND LOLA TABLE TINS,1230.780,538,0.012777
1419,21902,"KEY FOB , FRONT  DOOR",1230.160,1923,0.012771
1420,22918,HERB MARKER PARSLEY,1229.490,1809,0.012764
1421,23138,SINGLE WIRE HOOK IVORY HEART,1224.930,877,0.012716
1422,21901,"KEY FOB , BACK DOOR",1224.860,1763,0.012716
1423,23067,HANGING ENGRAVED METAL HEART,1224.210,291,0.012709
1424,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,1222.120,266,0.012687
1425,23142,IVORY WIRE KITCHEN ORGANISER,1220.820,121,0.012674
1426,82599,"FANNY'S REST STOPMETAL SIGN",1217.730,508,0.012642
1427,22575,METAL MERRY CHRISTMAS WREATH,1214.270,635,0.012606
1428,22315,200 RED + WHITE BENDY STRAWS,1213.970,913,0.012603
1429,21620,SET OF 4 ROSE BOTANICAL CANDLES,1207.510,731,0.012535
1430,22168,ORGANISER WOOD ANTIQUE WHITE,1205.300,143,0.012513
1431,23071,MARIE ANTOINETTE TRINKET BOX GOLD,1205.100,315,0.01251
1432,22999,TRAVEL CARD WALLET RETRO PETALS,1204.840,2793,0.012508
1433,23511,EMBROIDERED RIBBON REEL EMILY,1204.290,552,0.012502
1434,21262,WHITE GOOSE FEATHER CHRISTMAS TREE,1200.760,321,0.012465
1435,22929,SCHOOL DESK AND CHAIR,1199.750,19,0.012455
1436,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1197.870,381,0.012435
1437,22754,SMALL RED BABUSHKA NOTEBOOK,1191.290,1335,0.012367
1438,23026,DRAWER KNOB VINTAGE GLASS STAR,1186.480,550,0.012317
1439,22613,PACK OF 20 SPACEBOY NAPKINS,1186.130,1496,0.012314
1440,22919,HERB MARKER MINT,1184.780,1705,0.0123
1441,22416,SET OF 36 DOILIES SPACEBOY DESIGN,1184.720,850,0.012299
1442,21986,PACK OF 12 PINK POLKADOT TISSUES,1181.830,4033,0.012269
1443,23539,"WALL ART LOVES' SECRET",1179.790,240,0.012248
1444,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1178.590,1141,0.012235
1445,23405,HOME SWEET HOME 2 DRAWER CABINET,1178.330,231,0.012233
1446,22686,FRENCH BLUE METAL DOOR SIGN No,1176.460,870,0.012213
1447,21070,VINTAGE BILLBOARD MUG,1172.680,1101,0.012174
1448,22129,PARTY CONES CANDY DECORATION,1172.300,1166,0.01217
1449,20984,12 PENCILS TALL TUBE POSY,1166.070,3785,0.012105
1450,84313C,ORANGE TV TRAY TABLE,1165.910,504,0.012104
1451,21846,PINK DIAMANTE PEN IN GIFT BOX,1163.910,418,0.012083
1452,23431,NATURAL HANGING QUILTED HEARTS,1161.270,1437,0.012055
1453,22711,WRAP CIRCUS PARADE,1160.840,2802,0.012051
1454,20801,LARGE PINK GLASS SUNDAE DISH,1157.800,1013,0.012019
1455,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1151.740,2404,0.011957
1456,22334,DINOSAUR PARTY BAG + STICKER SET,1147.510,699,0.011913
1457,21628,TRIANGULAR POUFFE VINTAGE,1146.700,62,0.011904
1458,22325,MOBILE VINTAGE HEARTS,1146.350,249,0.011901
1459,22921,HERB MARKER CHIVES,1145.420,1669,0.011891
1460,22074,6 RIBBONS SHIMMERING PINKS,1145.230,1216,0.011889
1461,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,1142.310,649,0.011859
1462,21616,4 PEAR BOTANICAL DINNER CANDLES,1142.080,764,0.011856
1463,21043,APRON MODERN VINTAGE COTTON,1139.860,492,0.011833
1464,22603,CHRISTMAS RETROSPOT TREE WOOD,1139.810,1292,0.011833
1465,22299,PIG KEYRING WITH LIGHT & SOUND,1139.380,850,0.011828
1466,21395,BLUE POLKADOT BEAKER,1139.060,2838,0.011825
1467,21773,DECORATIVE ROSE BATHROOM BOTTLE,1136.950,1163,0.011803
1468,22497,SET OF 2 TINS VINTAGE BATHROOM,1136.650,223,0.0118
1469,85159B,"WHITE TEA,COFFEE,SUGAR JARS",1134.500,622,0.011778
1470,23508,MINI PLAYING CARDS DOLLY GIRL,1132.880,2563,0.011761
1471,23507,MINI PLAYING CARDS BUFFALO BILL,1131.370,2830,0.011745
1472,85087,CANDY SPOT CUSHION COVER,1129.990,339,0.011731
1473,22320,BIRDS MOBILE VINTAGE DESIGN,1129.420,186,0.011725
1474,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1128.970,778,0.01172
1475,22589,CARDHOLDER GINGHAM STAR,1128.500,362,0.011715
1476,22680,FRENCH BLUE METAL DOOR SIGN 5,1126.570,818,0.011695
1477,22597,MUSICAL ZINC HEART DECORATION,1126.470,2531,0.011694
1478,21774,DECORATIVE CATS BATHROOM BOTTLE,1125.340,1084,0.011682
1479,21947,SET OF 6 HEART CHOPSTICKS,1124.850,804,0.011677
